,budget,popularity,release_date,revenue,runtime,title,vote_average,vote_count,month,Action,Adventure,Fantasy,Animation,Science Fiction,Drama,Thriller,Family,Comedy,History,War,Western,Romance,Crime,Mystery,Horror,Music,Documentary,Foreign,warner,universal,paramount,walt_disney,sony,Number_Genres
2372,0,1.110179,1982-06-25,0,99.0,Megaforce,3.5,15,06,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2373,0,9.814785,1996-12-25,0,242.0,Hamlet,7.3,117,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2374,25000000,1.876811,2009-10-01,20719451,117.0,Mao's Last Dancer,6.8,28,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2375,18000000,32.717853000000005,2016-02-18,6212282,112.0,Midnight Special,6.2,694,02,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2376,0,8.945081,2003-08-27,0,108.0,Anything Else,6.2,149,08,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
2377,18000000,13.916583,2013-12-26,22309223,116.0,The Railway Man,6.7,273,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2378,15238800,17.94739,2009-05-21,0,144.0,The White Ribbon,7.2,255,05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
2379,0,2.525569,2016-05-03,0,90.0,Restoration,5.3,11,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2380,2700000,10.47644,1986-11-21,3500000,93.0,The Wraith,5.9,108,11,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5
2381,18000000,10.991280999999999,2002-01-01,676698,103.0,Salton Sea,7.0,104,01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
2382,18000000,7.871686,2013-09-25,7972967,93.0,Metallica: Through the Never,6.7,83,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2383,18000000,6.333869,2008-11-05,382174,98.0,The Informers,4.4,60,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2384,18000000,1.138383,2010-05-19,871279,338.0,Carlos,6.7,50,05,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2385,18000000,8.266124000000001,2009-05-14,0,114.0,I Come with the Rain,5.6,20,05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2386,0,0.910529,1999-08-02,0,121.0,One Man's Hero,9.3,2,08,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2387,3500000,18.025206,1985-07-19,34000000,96.0,Day of the Dead,6.9,270,07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2388,18000000,10.144222000000001,2016-04-14,0,92.0,I Am Wrath,4.5,179,04,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2389,18000000,9.244181,2006-03-16,1831348,105.0,Renaissance,6.7,77,03,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2390,17900000,12.752463,1985-04-09,6948633,89.0,Red Sonja,5.0,206,04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2391,14000000,22.748174,2012-03-02,13551174,119.0,Red Lights,6.0,376,03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2392,20000000,33.436091999999995,2007-08-17,121463226,113.0,Superbad,7.0,2100,08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2393,0,3.107371,2009-02-16,90508336,103.0,Madea Goes to Jail,6.4,52,02,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2394,18000000,7.922639,2014-08-28,0,90.0,Wolves,5.7,82,08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2395,23000000,28.973074,2008-02-14,150816700,98.0,Step Up 2: The Streets,6.5,640,02,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3
2396,15000000,23.980329,2005-12-16,51053787,80.0,Hoodwinked!,5.9,479,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2397,17500000,28.605420000000002,2004-09-11,38000000,121.0,Hotel Rwanda,7.5,793,09,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2398,24000000,42.669304,2007-11-21,99965753,89.0,Hitman,5.9,966,11,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
2399,17500000,7.180403,2013-11-27,7018189,93.0,Black Nativity,5.8,16,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
2400,18000000,21.638673,2014-08-22,266586800,93.0,The Prince,4.6,218,08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2401,0,2.64486,2002-01-01,0,116.0,City of Ghosts,5.4,18,01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2402,0,25.881355,2001-08-02,0,101.0,The Others,7.4,1660,08,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4
2403,18500000,67.66094,1986-07-18,183316455,137.0,Aliens,7.7,3220,07,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
2404,17000000,20.786616,1964-10-21,72070731,170.0,My Fair Lady,7.4,352,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4
2405,17000000,27.654472,1997-10-17,125586134,100.0,I Know What You Did Last Summer,5.6,687,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
2406,17000000,70.66892299999999,2014-08-13,136621271,104.0,Let's Be Cops,6.4,1219,08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2407,16000000,23.425431,2004-10-22,109502303,126.0,Sideways,6.9,478,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
2408,17500000,14.304444,2006-08-25,19179969,110.0,Beerfest,5.8,172,08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2409,300000,30.301307,1978-10-25,70000000,91.0,Halloween,7.4,1035,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2410,17000000,3.5603300000000004,2003-10-10,0,87.0,Good Boy!,4.7,30,10,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2411,17000000,7.210095,2013-11-15,71625195,123.0,The Best Man Holiday,6.7,110,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2412,17000000,23.491962,2006-12-09,57103895,109.0,Smokin' Aces,6.4,534,12,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
2413,20000000,36.133536,2010-10-21,136150434,90.0,Saw: The Final Chapter,5.8,730,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2414,17000000,14.18136,2002-03-01,0,94.0,40 Days and 40 Nights,5.2,297,03,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2415,17000000,12.709227,1998-10-01,30331165,81.0,A Night at the Roxbury,5.9,198,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2416,17000000,24.054062,2011-01-21,43165571,86.0,Beastly,6.0,849,01,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2417,15000000,35.107857,2006-03-10,69623713,107.0,The Hills Have Eyes,6.1,705,03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2418,0,10.149569,2003-09-05,0,98.0,Dickie Roberts: Former Child Star,5.1,64,09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2419,0,14.023082,2015-02-20,45710059,128.0,"McFarland, USA",7.4,213,02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2420,0,9.054803,2010-08-20,0,99.0,Lottery Ticket,5.6,54,08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2421,20000000,5.422285,2006-03-31,21170563,105.0,ATL,6.0,32,03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2422,17000000,32.746486,2012-09-28,115350426,112.0,Pitch Perfect,7.3,2247,09,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2423,34000000,3.9600980000000003,2001-08-22,19693891,108.0,Summer Catch,4.8,63,08,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
2424,0,10.178917,1998-12-11,0,121.0,A Simple Plan,6.9,187,12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
2425,17000000,4.5442160000000005,2002-11-01,0,89.0,They,4.6,74,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
2426,0,2.184708,2006-03-24,0,89.0,Larry the Cable Guy: Health Inspector,3.3,17,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2427,0,3.09159,1999-10-01,0,73.0,The Adventures of Elmo in Grouchland,6.3,14,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2428,17000000,18.790101999999997,2009-01-16,29536299,133.0,Brooklyn's Finest,6.2,293,01,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2429,17000000,3.3210949999999997,1963-05-06,10000000,154.0,55 Days at Peking,6.3,36,05,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2430,17000000,33.912116,2013-04-05,97542952,91.0,Evil Dead,6.4,1723,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2431,17000000,5.787891,2009-02-06,20455276,95.0,My Life in Ruins,5.6,101,02,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
2432,17000000,7.864011,2006-03-04,7314027,107.0,American Dreamz,4.9,95,03,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2433,17000000,17.062117,1987-07-23,19300000,90.0,Superman IV: The Quest for Peace,4.1,318,07,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2434,0,1.782666,2008-01-25,0,94.0,How She Move,3.0,6,01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2435,17000000,19.311572,2006-01-06,9500000,122.0,Running Scared,7.0,331,01,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2436,0,2.897449,2004-04-30,0,120.0,Bobby Jones: Stroke of Genius,5.5,19,04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2437,17000000,0.13856400000000002,1986-08-29,0,97.0,Shanghai Surprise,2.9,15,08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2438,40000000,36.960953,2006-08-18,86915017,110.0,The Illusionist,7.1,1615,08,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2439,17000000,1.15641,1981-11-12,2000000,102.0,Roar,5.6,19,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2440,17000000,9.583578,2003-07-11,1569918,98.0,Veronica Guerin,6.8,59,07,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2441,17000000,25.112567000000002,2014-10-11,3758328,120.0,Escobar: Paradise Lost,6.1,271,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2442,17000000,9.349386,2006-05-15,374743,144.0,Southland Tales,5.2,153,05,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6
2443,15000000,8.884405000000001,2008-03-19,0,80.0,Dragon Hunters,6.5,129,03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2444,17000000,2.215261,1977-09-10,8720000,91.0,Damnation Alley,5.0,27,09,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2445,17000000,6.385234,2012-08-23,9627492,82.0,The Apparition,4.5,140,08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
2446,16500000,20.935169000000002,1991-11-27,0,102.0,My Girl,7.0,428,11,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2447,16800000,4.358255000000001,2006-08-30,2281089,122.0,Fur: An Imaginary Portrait of Diane Arbus,5.8,73,08,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
2448,15000000,24.898687,1987-12-10,43848069,126.0,Wall Street,7.0,546,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
2449,16500000,20.898711,1995-12-13,135000000,136.0,Sense and Sensibility,7.2,352,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2450,16500000,18.236284,2007-03-02,37311672,120.0,Becoming Jane,6.9,317,03,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2451,16500000,10.74648,2007-09-21,13620075,108.0,Sydney White,6.0,236,09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2452,16500000,12.102725,2003-12-19,16942795,126.0,House of Sand and Fog,7.0,199,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2453,16400000,55.458583999999995,1989-06-02,235860116,129.0,Dead Poets Society,8.1,2705,06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2454,16000000,35.777066999999995,1994-12-16,247275374,107.0,Dumb and Dumber,6.5,1859,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2455,16000000,18.430419,1989-07-21,92823546,96.0,When Harry Met Sally...,7.3,950,07,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
2456,16000000,7.980632000000001,1982-12-08,53977250,129.0,The Verdict,7.4,131,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2457,16000000,14.759948000000001,2000-05-19,119754278,93.0,Road Trip,5.9,542,05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2458,0,9.229999000000001,1999-01-15,0,106.0,Varsity Blues,6.0,122,01,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
2459,15000000,29.943315999999996,2011-05-15,133432856,100.0,The Artist,7.3,1049,05,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2460,16000000,15.788784,2009-01-09,76514050,87.0,The Unborn,4.8,365,01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
2461,16000000,41.083914,2012-05-16,68263166,94.0,Moonrise Kingdom,7.6,1662,05,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
2462,16000000,21.380635,2006-10-06,0,91.0,The Texas Chainsaw Massacre: The Beginning,5.9,402,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2463,18500000,1.8845580000000002,2016-03-10,6490401,120.0,The Young Messiah,6.4,30,03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2464,0,4.382761,2002-08-02,0,80.0,The Master of Disguise,3.7,78,08,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2465,19000000,90.80940799999999,2006-05-27,83258226,118.0,Pan's Labyrinth,7.6,3041,05,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2466,0,6.5790169999999994,2001-03-02,0,94.0,See Spot Run,4.8,44,03,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2467,16000000,7.854989,2001-06-27,29381649,130.0,Baby Boy,7.4,55,06,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3
2468,16000000,11.807269,2011-02-04,40492759,91.0,The Roommate,5.3,224,02,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2469,17700000,15.976335,2001-04-10,30987695,91.0,Joe Dirt,5.5,242,04,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5
2470,15000000,10.484642,1991-08-10,30102717,110.0,Double Impact,5.3,215,08,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2471,12000000,38.623178,2007-02-14,80573774,121.0,Hot Fuzz,7.4,2199,02,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
2472,16000000,8.8321,2008-09-12,50007546,114.0,The Women,4.6,96,09,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
2473,15000000,32.758254,2008-08-15,96408652,96.0,Vicky Cristina Barcelona,6.7,1020,08,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2474,25000000,6.091033,2007-12-17,0,139.0,Arn: The Knight Templar,6.4,76,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2475,16000000,9.119797,2000-06-16,20627372,94.0,Boys and Girls,5.4,103,06,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2476,0,9.423866,2002-10-11,0,109.0,White Oleander,7.2,108,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2477,16000000,32.257414000000004,2009-09-18,31556061,100.0,Jennifer's Body,5.3,837,09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2478,16000000,3.021835,2000-03-03,15427192,96.0,Drowning Mona,5.4,43,03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
2479,16000000,7.612849000000001,1987-01-30,0,90.0,Radio Days,7.0,127,01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2480,20000000,36.764666,2010-03-12,0,113.0,Remember Me,6.9,948,03,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2481,0,3.199784,2003-07-18,0,99.0,How to Deal,5.7,42,07,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
2482,20000000,9.455596,1988-12-09,13854000,108.0,My Stepmother is an Alien,5.3,131,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2483,26000000,44.301745000000004,1993-12-22,206678440,125.0,Philadelphia,7.6,988,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2484,16000000,19.890428,1999-04-16,18564088,100.0,The Thirteenth Floor,6.8,378,04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
2485,16000000,0.8305959999999999,2004-09-03,12,97.0,The Cookout,4.6,10,09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2486,0,2.637355,1979-10-19,0,107.0,Meteor,5.1,36,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2487,0,2.25453,2000-09-09,0,112.0,Duets,5.5,34,09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
2488,16000000,8.711782000000001,2002-05-03,0,112.0,Hollywood Ending,6.4,113,05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2489,6500000,5.7003330000000005,1999-08-13,4217115,95.0,Detroit Rock City,6.7,100,08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
2490,16000000,29.253833,1986-03-07,5900000,116.0,Highlander,6.8,624,03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2491,16000000,8.842869,2007-09-26,2849142,113.0,Things We Lost in the Fire,6.7,90,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2492,16000000,2.8487270000000002,1997-08-15,1686429,97.0,Steel,4.3,48,08,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2493,16000000,13.832464000000002,2013-07-03,5867686,117.0,The Immigrant,6.2,250,07,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2494,0,4.4885470000000005,2005-10-30,0,135.0,The White Countess,6.9,21,10,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2495,20000000,38.802415,2013-03-27,24261569,101.0,Trance,6.5,956,03,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
2496,16000000,9.400404,2004-05-28,14822346,86.0,Soul Plane,4.7,108,05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2497,11000000,18.923181,2008-01-09,53191886,106.0,Welcome to the Sticks,6.8,615,01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2498,0,2.397987,2008-12-11,0,96.0,Good,6.3,29,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2499,13000000,20.39955,2009-05-05,754249,161.0,Enter the Void,7.2,387,05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2500,16000000,7.2518970000000005,2012-08-25,0,93.0,Vamps,4.8,91,08,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
2501,16000000,43.217089,2009-06-13,47801389,93.0,Hachi: A Dog's Tale,7.7,1717,06,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2502,16000000,14.529496,2013-12-04,0,110.0,Zulu,6.7,172,12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2503,16000000,20.591479999999997,2014-05-18,3442853,122.0,The Homesman,6.4,258,05,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2504,15600000,2.2449470000000002,2002-06-21,0,91.0,Juwanna Mann,4.2,20,06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2505,0,1.3262639999999999,2002-05-20,0,115.0,Ararat,5.7,16,05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2506,0,0.212108,2001-01-23,0,99.0,Madison,5.3,3,01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2507,15500000,6.630856,2005-09-12,1237615,93.0,Slow Burn,5.5,16,09,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
2508,15300000,18.209570000000003,2001-10-31,0,94.0,Wasabi,6.2,283,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2509,15500000,17.327279,2006-03-31,0,95.0,Slither,6.3,317,03,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
2510,15000000,29.843818,1984-11-29,316360478,105.0,Beverly Hills Cop,6.8,961,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
2511,18000000,2.186927,1990-11-09,476684675,103.0,Home Alone,7.1,2414,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2512,0,12.335827,1987-11-27,0,102.0,Three Men and a Baby,5.8,253,11,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2513,21000000,20.818567,1982-12-16,177200000,116.0,Tootsie,6.9,421,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2514,15000000,58.900647,1986-05-16,356830601,110.0,Top Gun,6.7,1698,05,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
2515,17000000,45.742253999999996,2000-10-01,213525736,120.0,"Crouching Tiger, Hidden Dragon",7.2,927,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2516,15000000,80.87860500000001,1999-09-15,356296601,122.0,American Beauty,7.9,3313,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2517,15000000,54.053576,2010-09-06,414211549,118.0,The King's Speech,7.6,2752,09,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2518,15000000,17.638285999999997,1988-12-09,216614388,107.0,Twins,5.7,559,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2519,15000000,3.803495,2008-12-17,317000,102.0,The Yellow Handkerchief,6.4,52,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
